hashtags/0,hashtags/1,hashtags/2,hashtags/3,hashtags/4,hashtags/5,hashtags/6,hashtags/7,hashtags/8,hashtags/9,hashtags/10,hashtags/11,hashtags/12,hashtags/13,hashtags/14,hashtags/15,hashtags/16,hashtags/17,hashtags/18,hashtags/19,hashtags/20,hashtags/21,hashtags/22,hashtags/23,hashtags/24,hashtags/25,hashtags/26,hashtags/27,hashtags/28,hashtags/29,ownerUsername,shortCode,videoDuration,ownerFullName,url,videoUrl,displayUrl,id,type,caption
motivation,studying,homework,tired,dontgiveup,motivated,staymotivated,youcandoit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,drjulie,B8l-xs5ATat,59.066,Dr Julie Smith | Psychologist,https://www.instagram.com/p/B8l-xs5ATat/,https://instagram.fiev25-1.fna.fbcdn.net/v/t50.2886-16/86867769_2893889763964428_3642452914072392972_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjU0MC5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=instagram.fiev25-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=B6E1Bj9juTgAX91EP6U&edm=AABBvjUBAAAA&vs=18092951779137163_846040787&_nc_vs=HBksFQAYJEdEbC1MUVVNZG1ZM19rY0tBQXdWWDNhZ2w0d3lia1lMQUFBRhUAAsgBABUAGCRHT1daSmdWX0dsc1BBWFlHQU9CV001OUM5MmxVYmtZTEFBQUYVAgLIAQAoABgAGwAVAAAmltCtirLco0AVAigCQzMsF0BNiHKwIMScGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqBwA%3D&_nc_rid=9115eb0f96&ccb=7-5&oh=00_AfC-qF3kpvY-M7fsgCrYAsUY-mdgRK3MTsFnWq4SnEpAog&oe=64333284&_nc_sid=83d603,https://instagram.fiev25-1.fna.fbcdn.net/v/t51.2885-15/84439063_665521880941597_268537733364819022_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fiev25-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=s_kXSEBxJgoAX-5D6Cu&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfAuBI70a16zov95e4nMtKRtflGcqE7zsHQL59KCxZ-noQ&oe=6432F959&_nc_sid=83d603,2.24E+18,Video,"When you have no motivation for work or study.
#motivation #studying #homework #tired #dontgiveup #motivated #staymotivated #youcandoit"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,drjulie,B9HaakugG5y,65.066,Dr Julie Smith | Psychologist,https://www.instagram.com/p/B9HaakugG5y/,https://scontent-dfw5-2.cdninstagram.com/v/t50.16885-16/88286438_1062591524097800_2075149101686448705_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5pZ3R2LmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=108&_nc_ohc=J0_2u_guKPsAX80Ckf6&edm=AABBvjUBAAAA&vs=18044207275233958_1055766918&_nc_vs=HBksFQAYJEdPWWtRd1VJejFYZWE4WURBRUhpLVFVZGFjd2NidlZCQUFBRhUAAsgBABUAGCRHTGZFUGdWMzhKYm9wLU1DQU8zWU9IeHVzYXB6YnZWQkFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbMm5nl9caNQBUCKAJDMywXQFBEOVgQYk4YEmRhc2hfYmFzZWxpbmVfMV92MREAdewHAA%3D%3D&_nc_rid=8b7ed998c6&ccb=7-5&oh=00_AfCXSPAKHVFNQeQAvrCVPnYhokNRyl7dbVlWH7e5lA9A1A&oe=64334C21&_nc_sid=83d603,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/83790266_119181646327039_6499576943249019721_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=f1_b0LPzXEoAX9vqbq6&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfCLT47STDthN7AFqWtKAaCr_vr6AN4oLcz7lVqk-pp4KQ&oe=6432EB20&_nc_sid=83d603,2.25E+18,Video,"Please share with anyone who this might help .
Feel free to repost this"
coronavirus,covid_19,covid19,covidpanic,panicattack,panic,anxietyattack,fear,coronafear,coronapanic,mentalhealth,anxietyrelief,anxiety,anxietysupport,anxietyproblems,panicattacks,anxietyreliever,anxietyanddepression,mentalhealthawareness,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,drjulie,B997fHMAfTo,48.733,Dr Julie Smith | Psychologist,https://www.instagram.com/p/B997fHMAfTo/,https://instagram.fiev13-1.fna.fbcdn.net/v/t50.2886-16/90901008_197517111538944_3717793582780113232_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjU3Ni5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=instagram.fiev13-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=up1y7iyRK8sAX_K_KE-&edm=AABBvjUBAAAA&vs=17842211948074458_1262749214&_nc_vs=HBksFQAYJEdCQUthd1VBTlVVSnBMTUFBRkRoMWRtUVFaZ3pia1lMQUFBRhUAAsgBABUAGCRHQnZqWkFWOEF0SU05QVVEQU1TM3c0UXJOR3dQYmtZTEFBQUYVAgLIAQAoABgAGwAVAAAmtJ2xxbHZsT8VAigCQzMsF0BIXdLxqfvnGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqBwA%3D&_nc_rid=398e296f78&ccb=7-5&oh=00_AfCRtyd6nESWxApnyG18MQ-gsg_rMVCxRqivUAyo6qwdNQ&oe=6432F93A&_nc_sid=83d603,https://instagram.fiev13-1.fna.fbcdn.net/v/t51.2885-15/90088954_627029017863906_4257486172966139006_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fiev13-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=z3syEPW9z6QAX_fxehi&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfApAMEiMKc-VUtGLnjmvGOzxKqRMSfVZ9dQc8wo5IsLVw&oe=64331BEF&_nc_sid=83d603,2.27E+18,Video,"Corona Fears - Fear Is Contagious too so here are 4 simple steps to managing your anxiety when everything around you seems to trigger it.
How is everyone doing?
.
.
.

#coronavirus #covid_19 #covid19 #covidpanic #panicattack #panic #anxietyattack #fear #coronafear #coronapanic #mentalhealth #anxietyrelief #anxiety #anxietyattack #anxietysupport #anxietyproblems #panicattacks #panic #anxietyreliever #anxietyproblems #anxietyanddepression #mentalhealthawareness"
panicattack,panic,anxietyattack,anxietyrelief,anxiety,anxietysupport,anxietyproblems,panicattacks,hyperventilation,anxietyreliever,anxious,anxietyrecovery,anxietywarrior,anxietytips,anxietysucks,anxietyhelp,anxietyanddepression,anxietymanagement,panicdisorder,panicroom,panicattackhelp,NA,NA,NA,NA,NA,NA,NA,NA,NA,drjulie,B9PrYKXAJcA,15.066,Dr Julie Smith | Psychologist,https://www.instagram.com/p/B9PrYKXAJcA/,https://instagram.frwn2-1.fna.fbcdn.net/v/t50.2886-16/88045052_525526858375815_7090735066106440813_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjU0MC5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=instagram.frwn2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=A5o33RzUapIAX8On1nt&edm=AABBvjUBAAAA&vs=18130755208045929_2489614029&_nc_vs=HBksFQAYJEdQeDFQd1dIb3JiQjl0MEJBRzBzcm12NVdXZGlia1lMQUFBRhUAAsgBABUAGCRHREFSUXdWQnk2OFk0OGtBQUxGZ3dfTTU5bTFPYmtZTEFBQUYVAgLIAQAoABgAGwAVAAAm0tCiouz0tEAVAigCQzMsF0AuIcrAgxJvGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqBwA%3D&_nc_rid=108216e671&ccb=7-5&oh=00_AfAEwbQd2wLYGz4Zt0pdq9D--XCuqvL978bi-9UFd0XBHQ&oe=6433632E&_nc_sid=83d603,https://instagram.frwn2-1.fna.fbcdn.net/v/t51.2885-15/83700143_139850764176303_8759721871494476211_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.frwn2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=Fcaq907a5JAAX9cfDbm&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfBnJdxmxl4FnlT4GQIXHNVyDY75v25dDCPjNeUGVOw47g&oe=64331488&_nc_sid=83d603,2.26E+18,Video,"???Follow For More.
Stop anxiety turning into a panic attack tip 2.
Let me know in the comments if you want to hear more of these tips ??
.
.
.

#panicattack #panic #anxietyattack #anxietyrelief #anxiety #anxietyattack #anxietysupport #anxietyproblems #panicattacks #panic #hyperventilation #anxietyreliever #anxietyproblems #anxious #anxietyrecovery #anxietywarrior #anxietytips #anxietysucks #anxietyhelp #anxietyanddepression #anxietymanagement #panicdisorder #panicroom #panicattackhelp #anxietytips #panicattack"
bekind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,drjulie,B8r4dNHAEO_,25.233,Dr Julie Smith | Psychologist,https://www.instagram.com/p/B8r4dNHAEO_/,https://instagram.fiev21-2.fna.fbcdn.net/v/t50.2886-16/86366726_222686595571662_1003711492908304725_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjU3Ni5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=instagram.fiev21-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=KH8Gq2cxRicAX9vLuN7&edm=AABBvjUBAAAA&vs=18088758313180571_3281892814&_nc_vs=HBksFQAYJEdBYmFKUVhPMzJ4RGlNb0FBRlhKeHU5STV1ME5ia1lMQUFBRhUAAsgBABUAGCRHRVJvS3dXdmxYOXNtMjRBQU01UG5MOVpxaGhrYmtZTEFBQUYVAgLIAQAoABgAGwAVAAAmtqupqqfooUAVAigCQzMsF0A5O6XjU%2FfPGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqBwA%3D&_nc_rid=9bf379daf1&ccb=7-5&oh=00_AfCSxoKlH5t8PRVHmcXdpB0_nRRCNaW6MWgH6avNBsNr1g&oe=6432EFCF&_nc_sid=83d603,https://instagram.fiev21-1.fna.fbcdn.net/v/t51.2885-15/84047766_101798741380005_3975164675869375806_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fiev21-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=oLk5pdgVg44AX9laR6h&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfB-oo512Fy3K1w6K1zxBNWysiZeY9TCj8MSG-JaZCXTsw&oe=64333070&_nc_sid=83d603,2.25E+18,Video,Filmed this a couple of months ago (see the elf on the shelf in the background!) but never posted it on Instagram. Given the sad news about @carolineflack this seems an important time to promote kindness and compassion #bekind
selflove,lookafteryourself,loveyourself,staypositive,SelfcareSunday,selfcarematters,selfcaretips,selfcareisntselfish,selfcareeveryday,youareenough,youareworthy,youarebeautiful,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,drjulie,B8pB4dggr4N,59.066,Dr Julie Smith | Psychologist,https://www.instagram.com/p/B8pB4dggr4N/,https://instagram.flba1-1.fna.fbcdn.net/v/t50.2886-16/86820845_482060042475639_1063201013100715094_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjU3Ni5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=instagram.flba1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=vVz48x8Hx2kAX9C2-v7&edm=AABBvjUBAAAA&vs=17998485166285167_236406671&_nc_vs=HBksFQAYJEdPM0hMQVYzbUpkWmJyWUJBRlljdERhd1A4RU9ia1lMQUFBRhUAAsgBABUAGCRHSW9pSmdXUERZMzdJVDRPQUNoQnJXenFDd0Z3YmtZTEFBQUYVAgLIAQAoABgAGwAVAAAm3onEmNvh%2BD8VAigCQzMsF0BNiHKwIMScGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqBwA%3D&_nc_rid=5cb161784d&ccb=7-5&oh=00_AfAchI7ZY-SXQpwBEh7mGhsZfKj2yBXLB3lrmTAmiufLgQ&oe=6432F71B&_nc_sid=83d603,https://instagram.flba1-1.fna.fbcdn.net/v/t51.2885-15/84815742_222034508929261_5001028493978379708_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flba1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=sZVpDKn3DZUAX8YS1fw&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfAhY4shbzFyetUwpMI-Z95vmQTC_LELeo-fmNm2yzqO7g&oe=6432DE69&_nc_sid=83d603,2.25E+18,Video,They way you talk to yourself matters. Your are worthy of love. Look after yourself?? #selflove #lookafteryourself #loveyourself #staypositive #SelfcareSunday #selfcarematters #selfcaretips #selfcareisntselfish #selfcareeveryday #youareenough #youareworthy #youarebeautiful
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,drjulie,B8rHgDJgAY5,59.066,Dr Julie Smith | Psychologist,https://www.instagram.com/p/B8rHgDJgAY5/,https://scontent-lcy1-1.cdninstagram.com/v/t50.2886-16/87056505_187995152548332_2167461116222891496_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjU3Ni5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=scontent-lcy1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=2SXzQeqd4PwAX8u5FEf&edm=AABBvjUBAAAA&vs=17851209805847529_3715658331&_nc_vs=HBksFQAYJEdIbGdNQVhzZ1VrSV82b0FBT2psNzhobVhoUWVia1lMQUFBRhUAAsgBABUAGCRHRERzS3dVd2Rnb2FnNmtBQUtia1doVmppWXdpYmtZTEFBQUYVAgLIAQAoABgAGwAVAAAm0v%2Bn843ltT8VAigCQzMsF0BNiHKwIMScGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqBwA%3D&_nc_rid=a22ae007ca&ccb=7-5&oh=00_AfCo5RVY3DViurRXwHk2EdUSQX0ZZZX676o7VKQo9BqXYw&oe=64333084&_nc_sid=83d603,https://scontent-lcy1-1.cdninstagram.com/v/t51.2885-15/85047080_2227934007502945_1373941914988913725_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lcy1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=s4HPjfSf-3sAX-opY1I&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfBQJ4FXWX3AhWv8uP3ZLmuBupGVicDAik5DzeffekYdCQ&oe=64335EB8&_nc_sid=83d603,2.25E+18,Video,4 tips that can help you to fall asleep without worrying. For more on this subject let me know in the comments.
meditation,mindfulness,relax,breathingmeditation,calmdown,calmmind,selfcare,selflove,takeaminute,destress,stress,stressful,stressedout,stressed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,drjulie,B8tpDbVgxtM,65.066,Dr Julie Smith | Psychologist,https://www.instagram.com/p/B8tpDbVgxtM/,https://instagram.fjai2-3.fna.fbcdn.net/v/t50.16885-16/86845464_669217213862581_4023486832363091757_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5pZ3R2LmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=instagram.fjai2-3.fna.fbcdn.net&_nc_cat=101&_nc_ohc=gXceAx-7nX0AX93xbeR&edm=AABBvjUBAAAA&vs=17916817252377277_2834817694&_nc_vs=HBksFQAYJEdCZ29MUVcxVWs5R3BtQUNBQzIzZHVuMFM5WTNidlZCQUFBRhUAAsgBABUAGCRHTzh4TFFYNzJfZFoyN3dKQU5ucC1ERWJUWVJZYnZWQkFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACb6zoTV%2Bs%2FTPxUCKAJDMywXQFBEOVgQYk4YEmRhc2hfYmFzZWxpbmVfMV92MREAdewHAA%3D%3D&_nc_rid=ac79d984e2&ccb=7-5&oh=00_AfC7ibDn_EONA4aJUc3q9CncDJOhQ_az_CheGx5UzAm6kw&oe=64337801&_nc_sid=83d603,https://instagram.fjai2-2.fna.fbcdn.net/v/t51.2885-15/85112738_2826271390751936_4219204934594367047_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fjai2-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=4o2erFnAyK4AX8ZXZQs&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfB_vj6xESykbo2vvWLvvx3lBqWP5dLs1SqMGab342bkjg&oe=6433024A&_nc_sid=83d603,2.25E+18,Video,"A quick mindfulness meditation for you. There is also a 10 minute meditation on my Youtube channel please feel free to take a look if you have not done that yet.

#meditation #mindfulness #relax #breathingmeditation #calmdown #calmmind #selfcare #selflove #takeaminute #destress #stress #stressful #stressedout #stressed"
valentinesday,relationships,breakup,relationshipgoals,relationship,lovelife,lovers,relationshipadvice,relationship_goals,couplegoals,couplegoals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,drjulie,B8hb0UsgEMp,15.066,Dr Julie Smith | Psychologist,https://www.instagram.com/p/B8hb0UsgEMp/,https://instagram.fsgn2-4.fna.fbcdn.net/v/t50.2886-16/86338071_1020289991690469_1559277870725568924_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjU3Ni5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=instagram.fsgn2-4.fna.fbcdn.net&_nc_cat=109&_nc_ohc=JGYecKta9LoAX8ZVEuN&edm=AABBvjUBAAAA&vs=17843895622984302_1692546032&_nc_vs=HBksFQAYJEdCZHFKUVhseUlYRzhwOERBSnladVViMnFxTVZia1lMQUFBRhUAAsgBABUAGCRHSjdWSkFXSTBmWGJDLVVDQUFhVjRHb1JiQWt1YmtZTEFBQUYVAgLIAQAoABgAGwAVAAAm3MX4nba7sj8VAigCQzMsF0AuIcrAgxJvGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqBwA%3D&_nc_rid=f7eefec110&ccb=7-5&oh=00_AfBfJt5x7IVYinyw0bZeu11EROrAPw9DO3UmU2FCajacvw&oe=64336EBA&_nc_sid=83d603,https://instagram.fsgn2-6.fna.fbcdn.net/v/t51.2885-15/84757059_489922238339327_5945303858713879040_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsgn2-6.fna.fbcdn.net&_nc_cat=111&_nc_ohc=NXuWYMoVB6EAX-JL2rR&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfDOZyKF8-d0S-L1kkm81a7rBQeRp754QkSRlbk9cfjrYA&oe=6433731E&_nc_sid=83d603,2.24E+18,Video,"??? Take care of each other, it will help to make it last  
#valentinesday #relationships #breakup #relationshipgoals #relationship #lovelife #lovers #relationshipadvice #relationship_goals #couplegoals #couplegoals"
panicattack,anxiety,anxietyattack,panic,anxious,stressed,therapy,calm,calmdown,doctor,calmingvideos,slowbreathing,meditation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,drjulie,B8b9AiKnsw-,59.066,Dr Julie Smith | Psychologist,https://www.instagram.com/p/B8b9AiKnsw-/,https://scontent-iev1-1.cdninstagram.com/v/t50.2886-16/85751265_645475649571828_2097091757923171686_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjU0MC5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=scontent-iev1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=94Z6U87n9xkAX8d4QPY&edm=AABBvjUBAAAA&vs=17876803897545734_2877802095&_nc_vs=HBksFQAYJEdPRjFIQVgweTgyQ0Rrc0NBR2I5YU16WFhSb2Ria1lMQUFBRhUAAsgBABUAGCRHTHNsSkFWWGNlLWJwYVFBQUdLRjFqRVJxV1JWYmtZTEFBQUYVAgLIAQAoABgAGwAVAAAmjJ%2BxvPe2wT8VAigCQzMsF0BNiHKwIMScGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqBwA%3D&_nc_rid=25edc1ab58&ccb=7-5&oh=00_AfDmKiJLEpxqdQgPDM9-4uRbEGubJR2NFK3RbR2LJnW04A&oe=64335F90&_nc_sid=83d603,https://scontent-iev1-1.cdninstagram.com/v/t51.2885-15/84083052_647250525838425_7397399156649111948_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iev1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=yF-aDp9fQmIAX-rT7RJ&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfDzBRvBYRF64O2i-JM6QP5wEnih521tGpYPB84VANCV7Q&oe=6432DE58&_nc_sid=83d603,2.24E+18,Video,"Slow breathing is so important if you feel anxious or in a state of panic. Come back tomorrow for a video on this?? Does anyone already use slow breathing techniques?
#panicattack #anxiety #anxietyattack #panic #anxious #stressed #therapy #calm #calmdown #doctor #calmingvideos #slowbreathing #meditation"
relationshipgoals,relationships,psychologist,arguments,breakup,boyfriend,girlfriend,married,therapist,couples,makeitlastforever,love,crush,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,drjulie,B8M7sn_ADaY,15.066,Dr Julie Smith | Psychologist,https://www.instagram.com/p/B8M7sn_ADaY/,https://scontent-gru2-2.cdninstagram.com/v/t50.2886-16/85982892_645837836226774_7769888233362014933_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjU0MC5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_cat=106&_nc_ohc=X0y9Tknmc8UAX_35n_W&edm=AABBvjUBAAAA&vs=17850011401873555_411129335&_nc_vs=HBksFQAYJEdLel9Id1hXa00tV1lrc0NBTlhDQjM0dU1OUnJia1lMQUFBRhUAAsgBABUAGCRHRVduR1FYb2RpeU9IWklKQU04eElVMnExVDRJYmtZTEFBQUYVAgLIAQAoABgAGwAVAAAmpo3OorSftT8VAigCQzMsF0AuIcrAgxJvGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqBwA%3D&_nc_rid=7e643943b9&ccb=7-5&oh=00_AfAk2Glej5NSxG8bdxCFl9n7N7ceI6sPjTIy3LcJcUJWdg&oe=6433751C&_nc_sid=83d603,https://scontent-gru1-1.cdninstagram.com/v/t51.2885-15/82513365_2615625378564958_4061884045383988895_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-gru1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=AqdG0NYdd_EAX-q8g4P&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfAsDeBVA9FuvYZIXPCvVPVFCkGW9Vh3hqhp3jDaDLKupA&oe=643364D2&_nc_sid=83d603,2.24E+18,Video,Research shows this is one of the most important factors for a lasting relationship. What do you think? #relationshipgoals #relationships #psychologist #arguments #breakup #boyfriend #girlfriend #married #therapist #couples #makeitlastforever #love #crush
mentalhealth,depression,socialmediadetox,selflove,selfworth,selfcompassion,selfcare,psychologist,stayhappy,motivation,lookafteryourself,lookafteryourmind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,drjulie,B8OtBcyA3is,56.233,Dr Julie Smith | Psychologist,https://www.instagram.com/p/B8OtBcyA3is/,https://scontent-ord5-2.cdninstagram.com/v/t50.2886-16/84704052_168587121245501_605017956283496702_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjU3Ni5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_ohc=DHyjS2DWHEUAX8WJR5C&edm=AABBvjUBAAAA&vs=17890818790462644_710988879&_nc_vs=HBksFQAYJEdEUjdEQVU5dlhrLVZKa0FBUDY0QWlfZ2RHVUlia1lMQUFBRhUAAsgBABUAGCRHTUx6R2dYT0J5cEdOTmNEQUdfcGRJYjdLMlZWYmtZTEFBQUYVAgLIAQAoABgAGwAVAAAm6OmT59bmxz8VAigCQzMsF0BMHdLxqfvnGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqBwA%3D&_nc_rid=f64e809c08&ccb=7-5&oh=00_AfAoEFamrSHuH7L2ev5k1bOqZ_kDE7cPOOx7dGoaKwdMRg&oe=64337368&_nc_sid=83d603,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/83999743_128871095030700_1206992567985730257_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=100&_nc_ohc=l9F_VH5LXZgAX_pERvm&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfAlzPs_H_dqmO-dPXjBtaeOefCbxIocMMRg3bKqGCxRqA&oe=64335F51&_nc_sid=83d603,2.24E+18,Video,Please spread the word and share this. Tag in the comments which friends or Instagram accounts lift you up and make you more positive ?? #mentalhealth #depression #socialmediadetox #selflove #selfworth #selfcompassion #selfcare #psychologist #stayhappy #motivation #lookafteryourself #lookafteryourmind
